GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "12049","Hardee, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",510781,632380,645891,711398,783072,845126,864013,941912,982641,984528,1025499,1085669,980311,974598,974414,1037783,1037682,983631,1168076,1131501,1344734,1555778,1504192,1475532
 "12051","Hendry, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1280536,1433757,1321067,1228863,1314716,1568341,1594718,1439468,1490284,1319880,1184376,1151998,1187960,1116062,1170354,1228976,1192855,1253838,1310610,1341883,1338115,1380018,1403518,1455171
 "12051","Hendry, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",107.351,120.195,110.748,103.019,110.216,131.478,133.689,120.674,124.934,110.649,99.289,96.575,99.590,93.562,98.114,103.028,100.000,105.112,109.872,112.493,112.177,115.690,117.660,121.991
 "12051","Hendry, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",903365,996583,967721,961350,1001544,1200183,1362587,1251828,1216204,1147950,1149142,1144763,1239457,1157310,1168890,1191666,1192855,1259648,1335912,1385068,1529454,1744572,1811997,1891289
 "12053","Hernando, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2807265,3054297,3258341,3514031,3777564,3838917,3879881,3782444,3636073,3569079,3496969,3655146,3672007,3732026,3860165,3943150,4036623,4236734,4331543,4402062,4731537,5088877,5362661,5659680
 "12053","Hernando, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.545,75.665,80.719,87.054,93.582,95.102,96.117,93.703,90.077,88.417,86.631,90.550,90.967,92.454,95.629,97.684,100.000,104.957,107.306,109.053,117.215,126.068,132.850,140.208
 "12053","Hernando, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1966643,2194546,2389200,2657807,2961417,3126040,3253277,3230299,3190644,3138538,3110420,3321320,3394976,3515949,3734950,3885631,4036623,4320015,4526819,4746585,5290583,6044589,6719018,7294278
 "12055","Highlands, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1954935,2110005,2182828,2328939,2509477,2725396,2686760,2543090,2557297,2482314,2396657,2488367,2327142,2335224,2386876,2471050,2482118,2420183,2594451,2451506,2559605,2704876,2865459,2980473
 "12055","Highlands, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.761,85.008,87.942,93.829,101.102,109.801,108.245,102.456,103.029,100.008,96.557,100.252,93.756,94.082,96.163,99.554,100.000,97.505,104.526,98.767,103.122,108.975,115.444,120.078
 "12055","Highlands, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1385385,1521141,1612960,1786366,1954281,2181315,2270599,2188647,2201810,2181781,2194713,2331574,2241381,2271015,2328983,2419919,2482118,2461088,2696423,2617762,2883507,3258453,3599617,3825278
 "12057","Hillsborough, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",57078725,59713883,63297712,68528853,72449580,74179027,75059644,73493393,71122261,72455970,73174868,74671029,77068276,78206775,81942908,85215208,87528485,90751683,94689584,95994536,104445815,111012380,116841238,121004917
 "12057","Hillsborough, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.212,68.222,72.317,78.293,82.773,84.748,85.755,83.965,81.256,82.780,83.601,85.311,88.049,89.350,93.619,97.357,100.000,103.682,108.181,109.672,119.328,126.830,133.489,138.246
 "12057","Hillsborough, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",42283749,45098540,48703890,54076524,58708518,61970218,64255623,63786517,63035011,64614408,66128874,68840014,72181810,74660986,79816399,84024352,87528485,92663728,98590583,101799460,114819025,129742684,142803067,152009857
 "12059","Holmes, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",343012,344520,347162,366030,365346,358626,360766,343195,337448,341999,363303,343523,336883,345473,363240,349747,349936,345478,371292,361112,387426,411708,426288,437047
 "12059","Holmes, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",98.021,98.452,99.207,104.599,104.404,102.483,103.095,98.074,96.432,97.732,103.820,98.167,96.270,98.725,103.802,99.946,100.000,98.726,106.103,103.194,110.714,117.652,121.819,124.894
 "12059","Holmes, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",241182,246701,256210,280828,286981,291510,302146,293398,295944,301664,324999,314353,316156,329760,351270,342178,349936,353110,389347,392206,435305,491535,533525,562060
